osm_id,latitude,longitude,addr:city,addr:country,amenity,conflict_date,conflict_type,name,nearest_conflict_dist_km,osm_id,osm_type,religion,school:CD,source
7149760769,-1.6528903,29.1978252,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Tom-mas,3.11,7149760769,node,Kivu,primaire,MSFsurvey
7149760761,-1.6528663,29.196333,Goma,CD,school,2024-01-01,Battle,École Primaire Sebyera,3.25,7149760761,node,Kivu,primaire,MSFsurvey
7149760774,-1.650303,29.1981688,Goma,CD,school,2024-01-01,Battle,Institut Mwangaza,3.27,7149760774,node,Kivu,primaire,MSFsurvey
7533747957,-1.6500437,29.2223594,Goma,CD,school,2024-01-01,Battle,Institut Saint Marc,2.23,7533747957,node,Kivu,primaire,GPS
7149737529,-1.6499088,29.2143024,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Anane,2.32,7149737529,node,Kivu,primaire,MSFsurvey
7399890662,-1.6489987,29.2319207,Goma,CD,school,2024-01-01,Battle,École Primaire la Joie,2.68,7399890662,node,Kivu,primaire,GPS
10990517,-1.6489407,29.2319377,Goma,CD,school,2024-01-01,Battle,École Primaire Mont Miko,2.69,10990517,relation,Kivu,primaire,GPS
7149737530,-1.6488994,29.214079,Goma,CD,school,2024-01-01,Battle,Coplexe Scolaire open minds,2.44,7149737530,node,Kivu,primaire,MSFsurvey
653710793,-1.6487616,29.1818923,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Juhudi,4.85,653710793,way,Kivu,primaire,GPS
8304968555,-1.6484908,29.1813189,Goma,CD,school,2024-01-01,Battle,Erudit International school,4.92,8304968555,node,Kivu,primaire,GPS
8237516077,-1.6484276,29.1887088,Goma,CD,school,2024-01-01,Battle,Complexe scolaire la convivance,4.22,8237516077,node,Kivu,primaire,GPS
7149760778,-1.648384,29.2017901,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Taji/Dankier,3.14,7149760778,node,Kivu,primaire,MSFsurvey
7149737534,-1.6482446,29.212712,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire la restitution/ AROMA,2.55,7149737534,node,Kivu,primaire,MSFsurvey
7387324615,-1.6478551,29.2315251,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Mont Miko,2.78,7387324615,node,Kivu,primaire,GPS
8237948302,-1.6475948,29.1825799,Goma,CD,school,2024-01-01,Battle,Complexe scolaire de l'atlantique,4.85,8237948302,node,Kivu,primaire,GPS
7149760767,-1.6471767,29.1990983,Goma,CD,school,2024-01-01,Battle,Institut 2 Injili,3.44,7149760767,node,Kivu,primaire,MSFsurvey
7149760775,-1.6470183,29.19923,Goma,CD,school,2024-01-01,Battle,Ecole Primaire Lumiere,3.44,7149760775,node,Kivu,primaire,MSFsurvey
7149760777,-1.6462062,29.2020982,Goma,CD,school,2024-01-01,Battle,École Chance Elysee,3.31,7149760777,node,Kivu,primaire,MSFsurvey
7149760771,-1.6458633,29.2018083,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire la Grace,3.36,7149760771,node,Kivu,primaire,MSFsurvey
7149760772,-1.6455254,29.201091,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Muzalimu,3.44,7149760772,node,Kivu,primaire,MSFsurvey
7149760776,-1.6453904,29.2024247,Goma,CD,school,2024-01-01,Battle,Institut Bethanie,3.36,7149760776,node,Kivu,primaire,MSFsurvey
7149737533,-1.6452548,29.2122406,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Kanaume,2.88,7149737533,node,Kivu,primaire,MSFsurvey
7149760763,-1.6452164,29.1989694,Goma,CD,school,2024-01-01,Battle,École Primaire Kyezye,3.61,7149760763,node,Kivu,primaire,MSFsurvey
7149760760,-1.6451084,29.1987456,Goma,CD,school,2024-01-01,Battle,Institut Mbula,3.64,7149760760,node,Kivu,primaire,MSFsurvey
7149760768,-1.6451018,29.1979273,Goma,CD,school,2024-01-01,Battle,Institut Avenir,3.7,7149760768,node,Kivu,primaire,MSFsurvey
7149737526,-1.6448956,29.2200532,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Elaka,2.79,7149737526,node,Kivu,primaire,MSFsurvey
7149760773,-1.6447838,29.2029067,Goma,CD,school,2024-01-01,Battle,Groupe scolaire la Reconciliation,3.39,7149760773,node,Kivu,primaire,MSFsurvey
7149760766,-1.6447317,29.2008367,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Linda,3.53,7149760766,node,Kivu,primaire,MSFsurvey
7149760779,-1.6446817,29.204599,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Soleil Levant,3.29,7149760779,node,Kivu,primaire,MSFsurvey
7149760770,-1.6446803,29.1919734,Goma,CD,school,2024-01-01,Battle,Institut Nyabushongo,4.2,7149760770,node,Kivu,primaire,MSFsurvey
7149760765,-1.6441219,29.1977444,Goma,CD,school,2024-01-01,Battle,École Primaire Kigogo,3.79,7149760765,node,Kivu,primaire,MSFsurvey
7149737537,-1.6434637,29.219412,Goma,CD,school,2024-01-01,Battle,Complexe scolaire Saint Benoit,2.95,7149737537,node,Kivu,primaire,MSFsurvey
7149737535,-1.6432052,29.2076796,Goma,CD,school,2024-01-01,Battle,Complexe scolaire Bon Berger,3.28,7149737535,node,Kivu,primaire,MSFsurvey
7149760764,-1.6427933,29.1955671,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Saint Jacques,4.07,7149760764,node,Kivu,primaire,MSFsurvey
7149737532,-1.642436,29.2086403,Goma,CD,school,2024-01-01,Battle,Complexe scolaire Ahadi,3.31,7149737532,node,Kivu,primaire,MSFsurvey
7149737531,-1.6422086,29.2110233,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Don Beni,3.25,7149737531,node,Kivu,primaire,MSFsurvey
7387324592,-1.6414301,29.1986549,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Berceau du Savoir,3.96,7387324592,node,Kivu,primaire,GPS
7149683343,-1.6414274,29.2059281,Goma,CD,school,2024-01-01,Battle,Institut Kisima,3.54,7149683343,node,Kivu,primaire,MSFsurvey
7149683340,-1.6408592,29.2043654,Goma,CD,school,2024-01-01,Battle,Ecole Primaire A Melissa,3.68,7149683340,node,Kivu,primaire,MSFsurvey
7149683336,-1.6387598,29.2065337,Goma,CD,school,2024-01-01,Battle,Ecole St Ubald,3.78,7149683336,node,Kivu,primaire,MSFsurvey
7149766045,-1.6381178,29.24024,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire NZIYI,4.2,7149766045,node,Kivu,primaire,MSFsurvey
7149683345,-1.6376687,29.1928961,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Buuma,4.69,7149683345,node,Kivu,primaire,MSFsurvey
7149683342,-1.637475,29.2024817,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Musamariya Mwema,4.11,7149683342,node,Kivu,primaire,MSFsurvey
7149683341,-1.6374533,29.2031217,Goma,CD,school,2024-01-01,Battle,Comlexe Scolaire la source,4.08,7149683341,node,Kivu,primaire,MSFsurvey
7149683338,-1.6372467,29.206,Goma,CD,school,2024-01-01,Battle,Complexe SColaire Elim,3.96,7149683338,node,Kivu,primaire,MSFsurvey
7149683344,-1.6372351,29.1927457,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Lutula,4.74,7149683344,node,Kivu,primaire,MSFsurvey
10116544019,-1.6366123,29.2498273,Goma,CD,school,2024-01-01,Battle,Institut Kayembe,4.98,10116544019,node,Kivu,primaire,GPS
7149683337,-1.6362286,29.2046189,Goma,CD,school,2024-01-01,Battle,École Secondaire Kibali,4.13,7149683337,node,Kivu,primaire,MSFsurvey
7149683348,-1.6354951,29.1932443,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire la Perfection,4.85,7149683348,node,Kivu,primaire,MSFsurvey
906863381,-1.6350323,29.204698,Goma,CD,school,2024-01-01,Battle,Ecole St Guido Maria Fortifi,4.24,906863381,way,Kivu,primaire,MSF Survey
